"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Event #","FITC-A","PE-A","(Event #%8) - 0.5 + (Event #/(89159 + 1))","Time"
10129.3,70628,9399,3529.44,66639.4,3471,46337,902.16,48.75,0.0196949,6.51365
22740.5,68044.9,21902,11806.6,67406.1,11479,46345,1100.88,35.25,0.0197847,6.51481
10318.1,72005.7,9391,6751.44,69113.2,6402,46353,637.92,39.75,0.0198744,6.51598
12270.1,63502.5,12663,4495.68,62807.3,4691,46361,812.16,4.5,0.0199641,6.51598
21600.6,76379.6,18534,14066.6,71965,12810,46385,1487.52,54.75,0.0202333,6.51947
14462.7,73554.9,12886,7904.88,71495.2,7246,46393,782.64,8.25,0.020323,6.52179
15036.2,66916.3,14726,6837.12,69859.3,6414,46409,912.96,3.75,0.0205025,6.52296
16896.6,72918.4,15186,11068.6,70935.8,10226,46417,951.84,45,0.0205922,6.52412
20983,114720,11987,9808.56,104302,6163,46425,1020.96,9.75,0.0206819,6.52529
14889.6,68878.7,14167,9268.56,65774.2,9235,46441,798.48,21,0.0208614,6.52645
14503.7,68545,13867,9084.96,69119.1,8614,46449,810.72,12.75,0.0209511,6.52761
19240.3,67390,18711,7328.88,64809.8,7411,46457,765.36,6.75,0.0210408,6.52761
15642.2,64352.2,15930,5166,63650.9,5319,46465,421.92,-0.75,0.0211306,6.52878
10108.2,70413.3,9408,5340.24,69165.6,5060,46473,480.96,29.25,0.0212203,6.52994
14806.4,71909.9,13494,7394.4,69766.7,6946,46481,599.76,12.75,0.02131,6.5311
14265.6,63833.8,14646,4760.64,63542.4,4910,46489,421.2,28.5,0.0213997,6.53227
14530.6,65837.6,14464,5953.68,65686.9,5940,46497,779.04,-1.5,0.0214895,6.53227
8794.88,62365.4,9242,3385.44,62977.1,3523,46505,440.64,1.5,0.0215792,6.53343
17273.6,108861,10399,6126.48,109045,3682,46513,554.4,31.5,0.0216689,6.5346
15420.8,64309.1,15715,5754.24,64101.6,5883,46521,375.12,6.75,0.0217586,6.5346
13207,70934,12202,8442.72,70547.3,7843,46529,527.04,38.25,0.0218484,6.53576
21731.8,66400.2,21449,9601.92,64309.8,9785,46537,1362.24,9,0.0219381,6.53692
11953.3,68006.8,11519,6452.64,68805.8,6146,46545,675.36,-5.25,0.0220278,6.53809
15952,76672.6,13635,10346.4,70550.6,9611,46553,1003.68,18.75,0.0221175,6.53925
12346.9,64388.1,12567,4813.2,64022.3,4927,46561,333.36,9,0.0222073,6.54041
22323.8,73507.3,19903,11658.2,73720,10364,46569,1257.12,40.5,0.022297,6.54158
7504.64,63395.7,7758,2885.76,63827.6,2963,46585,348.48,21.75,0.0224764,6.54391
16309.1,65288.3,16371,6676.56,65316.5,6699,46593,482.4,-7.5,0.0225662,6.54391
10795.5,64107.9,11036,5284.08,66442.3,5212,46601,768.24,34.5,0.0226559,6.54507
8376.96,64022.4,8575,3278.16,64827.2,3314,46609,331.2,-6,0.0227456,6.54623
12563.8,64296.7,12806,3898.08,63643.4,4014,46625,442.08,-19.5,0.0229251,6.5474
24755.2,79112.3,20507,17406.7,74472.3,15318,46641,1221.12,25.5,0.0231045,6.54972
9723.52,63337.7,10061,3695.76,63454.4,3817,46649,193.68,27,0.0231943,6.54972
22998.4,72563.8,20771,11175.8,72202.3,10144,46657,894.96,21,0.023284,6.55089
15580.2,65106.2,15683,5356.8,64640.6,5431,46673,551.52,14.25,0.0234634,6.55205
16228.5,74400.1,14295,7772.4,71350.6,7139,46681,886.32,4.5,0.0235532,6.55322
14160,63814.5,14542,5400.72,63350.9,5587,46697,316.08,4.5,0.0237326,6.55554
13578.9,63428.8,14030,4088.88,64369.2,4163,46705,792.72,9.75,0.0238223,6.55554
16644.5,72034.1,15143,11160,69848.3,10471,46713,759.6,20.25,0.0239121,6.55787
12046.1,64403,12258,4847.04,64537.9,4922,46721,512.64,-1.5,0.0240018,6.55787
13180.8,63745.6,13551,3958.56,63554.2,4082,46729,468.72,-4.5,0.0240915,6.55903
18035.8,71144.6,16614,9222.48,70263.2,8602,46737,1211.04,20.25,0.0241812,6.5602
11939.2,72288.2,10824,8056.08,70848.5,7452,46753,827.28,22.5,0.0243607,6.56136
13213.4,65523.3,13216,4919.76,64329.9,5012,46761,577.44,27.75,0.0244504,6.56253
18772.5,69981.4,17580,13469,69685.6,12667,46769,1409.76,58.5,0.0245402,6.56369
15431.7,63931.4,15819,4910.4,63373,5078,46777,355.68,15.75,0.0246299,6.56485
15933.4,64160.6,16275,4354.56,63319.4,4507,46785,501.12,-0.75,0.0247196,6.56485
17655,72591.8,15939,12759.8,68526.5,12203,46793,1051.2,5.25,0.0248093,6.56602
27029.1,80091.4,22117,17136,72406.5,15510,46801,1856.88,36,0.0248991,6.56835
15608.3,70530.7,14503,8496.72,69753.4,7983,46809,937.44,3,0.0249888,6.56951
12156.2,73635.9,10819,7197.84,70374.1,6703,46817,963.36,3.75,0.0250785,6.56951
23854.1,72647.5,21519,11844,70137.2,11067,46825,1677.6,58.5,0.0251682,6.57067
13329.9,63971.1,13656,6660,65457.4,6668,46833,894.24,15,0.025258,6.57184
14024.3,63605.4,14450,5698.8,63108.6,5918,46841,245.52,34.5,0.0253477,6.573
19001.6,67462.4,18459,13486.3,67207,13151,46849,1306.08,14.25,0.0254374,6.57416
9574.4,62577.8,10027,3458.88,63710.3,3558,46857,278.64,6,0.0255271,6.57416
15023.4,71814.1,13710,8925.84,68827.4,8499,46865,638.64,24,0.0256169,6.57533
12849.9,64481.8,13060,5657.76,64619.6,5738,46873,520.56,15,0.0257066,6.57649
8740.48,62067,9229,2952.72,63032.4,3070,46889,361.44,-15.75,0.025886,6.57766
11952.6,62832.1,12467,4191.84,63138.7,4351,46897,267.12,6,0.0259758,6.57882
11368.3,75089.1,9922,7261.2,71046.6,6698,46905,739.44,9.75,0.0260655,6.57998
15842.6,77626.8,13375,12260.9,77388.9,10383,46913,1237.68,14.25,0.0261552,6.57998
12874.9,63801,13225,4314.24,63651.1,4442,46929,485.28,10.5,0.0263347,6.58115
16995.2,72887.7,15281,9827.28,71743.4,8977,46937,753.84,24.75,0.0264244,6.58231
8792.32,63195.2,9118,5505.12,65956.8,5470,46945,611.28,-18,0.0265141,6.58347
15223.7,63624.7,15681,5075.28,63367,5249,46953,333.36,10.5,0.0266039,6.58464
10444.8,69734.1,9816,6567.84,69603.8,6184,46961,488.16,24,0.0266936,6.58464
13459.8,70108.4,12582,6670.8,69903.7,6254,46969,557.28,11.25,0.0267833,6.5858
16573.4,64300.1,16892,6235.2,64048.6,6380,46977,414,20.25,0.026873,6.5858
16526.7,73730.1,14690,9416.88,72554.1,8506,46993,831.6,-7.5,0.0270525,6.58697
13526.4,71448.9,12407,7681.68,69313.9,7263,47009,664.56,5.25,0.0272319,6.58929
7187.2,61052.5,7715,2767.68,62653.8,2895,47017,427.68,42.75,0.0273217,6.58929
13487.4,63884.6,13836,4447.44,62613.8,4655,47033,384.48,9.75,0.0275011,6.59162
9160.32,62030.4,9678,3057.12,62551.2,3203,47041,211.68,-14.25,0.0275908,6.59278
12729.6,63229.3,13194,4324.32,63216.3,4483,47049,562.32,-0.75,0.0276806,6.59395
13550.7,69082.8,12855,6065.28,68545.3,5799,47057,921.6,24.75,0.0277703,6.59395
7036.16,61532.1,7494,2818.08,62946.7,2934,47065,161.28,21.75,0.02786,6.59511
10508.8,63074,10919,4591.44,63818.6,4715,47073,544.32,-3,0.0279498,6.59628
22474.2,101753,14475,13513,115702,7654,47081,1198.8,27,0.0280395,6.59744
10591.4,73654,9424,6749.28,70478.1,6276,47089,807.84,26.25,0.0281292,6.59744
10492.2,66474.7,10344,5392.08,66939.8,5279,47097,634.32,17.25,0.0282189,6.5986
17041.3,69221.4,16134,9218.88,69588.6,8682,47113,738,27.75,0.0283984,6.60093
16922.2,72319.3,15335,9772.56,71615.2,8943,47129,879.84,21.75,0.0285778,6.60326
7509.76,63235.2,7783,2653.92,63686.3,2731,47137,205.92,-20.25,0.0286676,6.60442
13217.3,70178,12343,7449.84,70158.5,6959,47145,585.36,18,0.0287573,6.60559
20166.4,69853.3,18920,15351.8,68610.1,14664,47153,1055.52,20.25,0.028847,6.60675
9247.36,63306.7,9573,2795.76,63245.7,2897,47161,298.08,6.75,0.0289367,6.60791
14298.9,64972,14423,4649.04,64237.7,4743,47169,557.28,3.75,0.0290265,6.60908
11850.2,64035.1,12128,4492.08,63625,4627,47177,453.6,0.75,0.0291162,6.60908
19127,74326.1,16865,12571.2,70524.4,11682,47185,958.32,29.25,0.0292059,6.61024
11221.1,64052.6,11481,4709.52,63954.2,4826,47193,362.16,27,0.0292956,6.6114
19202.6,67761.1,18572,10069.2,68312.1,9660,47209,604.8,24,0.0294751,6.61373
13066.9,64179.8,13343,4181.04,64442.3,4252,47217,691.2,51,0.0295648,6.6149
11509.1,64477.8,11698,5065.92,64316.2,5162,47225,426.24,12.75,0.0296546,6.6149
9274.88,63080,9636,3087.36,63546.9,3184,47233,153.36,-1.5,0.0297443,6.61606
12209.9,63805.9,12541,5325.84,63622.7,5486,47241,288,6.75,0.029834,6.61722
13756.2,64923.2,13886,4739.04,64448.6,4819,47249,727.92,22.5,0.0299237,6.61839
23053.4,77458.6,19505,17334.7,73726.3,15409,47257,1317.6,33,0.0300135,6.61839
10052.5,63079.2,10444,3719.52,63546,3836,47265,199.44,7.5,0.0301032,6.61955
11083.5,63427.3,11452,3096.72,64223.6,3160,47273,252,29.25,0.0301929,6.62072
10906.9,63877.9,11190,4806,64200.2,4906,47281,321.84,40.5,0.0302826,6.62188
13721.6,64329.3,13979,5000.4,64420.3,5087,47289,542.88,25.5,0.0303724,6.62304
8749.44,62117.1,9231,3472.56,64323.8,3538,47297,230.4,18,0.0304621,6.62304
20590.7,76351.3,17674,13978.1,74958.5,12221,47305,1362.96,34.5,0.0305518,6.62421
15915.5,72518.9,14383,11465.3,69916.1,10747,47313,777.6,16.5,0.0306415,6.62537
15602.6,64655.7,15815,5533.2,64215.3,5647,47321,382.32,-13.5,0.0307313,6.62653
16549.1,65092,16662,5975.28,64259.3,6094,47329,385.2,-13.5,0.030821,6.6277
15745.9,64190.4,16076,6183.36,64159.7,6316,47337,373.68,-13.5,0.0309107,6.6277
10189.4,71534.6,9335,6402.96,70371.4,5963,47361,908.64,9,0.0311799,6.63119
16869.8,71318.3,15502,7039.44,71161,6483,47369,1083.6,36,0.0312696,6.63119
18738.6,72039.1,17047,8274.24,70763.5,7663,47385,1038.24,15.75,0.0314491,6.63352
13035.5,71675.1,11919,6947.28,72200.6,6306,47393,894.96,16.5,0.0315388,6.63352
13691.5,64023.4,14015,4291.92,64174.2,4383,47401,495.36,17.25,0.0316285,6.63468
9347.2,64023.6,9568,5263.2,66129,5216,47417,390.24,14.25,0.031808,6.63701
16299.5,64885.2,16463,6543.36,64718.6,6626,47425,583.2,12,0.0318977,6.63701
14516.5,64823.7,14676,4546.08,64154.2,4644,47441,419.76,6.75,0.0320772,6.63934
27037.4,77424,22886,15658.6,73499.5,13962,47449,1789.2,15,0.0321669,6.6405
15215.4,71306.8,13984,9580.32,71217.8,8816,47457,1097.28,51,0.0322566,6.64166
11225.6,64840.6,11346,4526.64,67514.3,4394,47473,380.88,31.5,0.0324361,6.64283
19968,78351.3,16702,13513,74113.8,11949,47497,968.4,29.25,0.0327052,6.64632
7377.92,62333.3,7757,3030.48,62434.9,3181,47505,224.64,-11.25,0.032795,6.64748
10633,63702.5,10939,4349.52,63998.7,4454,47513,277.92,11.25,0.0328847,6.64981
18912.6,66030.5,18771,9010.8,64645,9135,47537,573.12,22.5,0.0331539,6.65214
16865.3,65591.5,16851,5754.24,65075,5795,47545,1038.24,0.75,0.0332436,6.6533
6827.52,62545.2,7154,2546.64,63555.5,2626,47561,149.76,-3,0.0334231,6.65563
10048,73403.8,8971,7163.28,69963.2,6710,47577,738.72,9.75,0.0336025,6.65679
10878.7,64543.5,11046,3585.6,64592.1,3638,47585,421.92,30.75,0.0336922,6.65796
10194.6,63418.2,10535,5038.56,65168.2,5067,47593,239.04,13.5,0.033782,6.65912
10115.2,65699.7,10090,6007.68,67153.2,5863,47601,602.64,29.25,0.0338717,6.65912
14332.2,65037.6,14442,4978.08,64602.7,5050,47609,465.12,30.75,0.0339614,6.66028
18727,66283,18516,6564.96,64912.7,6628,47617,756.72,6,0.0340511,6.66145
11423.4,64616,11586,5358.96,64678.6,5430,47625,259.92,6.75,0.0341409,6.66261
10999.7,74225.2,9712,6274.08,69785.8,5892,47633,641.52,3,0.0342306,6.66261
11331.8,64859.7,11450,5607.36,67589.5,5437,47641,515.52,7.5,0.0343203,6.66377
13096.3,65930.3,13018,7084.8,65331.3,7107,47665,383.04,-6.75,0.0345895,6.66727
9997.44,69999.2,9360,6310.8,68225.8,6062,47673,598.32,21.75,0.0346792,6.66843
12163.8,63819.5,12491,5065.92,63772.6,5206,47681,370.08,36,0.034769,6.66959
12905,63752.4,13266,4397.04,63388.6,4546,47697,703.44,14.25,0.0349484,6.67076
20755.2,77500.6,17551,12743.3,72830.2,11467,47705,940.32,10.5,0.0350381,6.67192
24145.3,80532.6,19649,12295.4,80442.6,10017,47713,1199.52,28.5,0.0351279,6.67192
7210.88,62427,7570,3011.04,62804.4,3142,47721,277.2,9.75,0.0352176,6.67425
18591.4,72489.5,16808,7102.8,70829.1,6572,47729,708.48,24.75,0.0353073,6.67425
11243.5,63664.7,11574,3048.48,62471.9,3198,47745,402.48,-6.75,0.0354868,6.67658
9557.76,63123.8,9923,3713.76,63004.1,3863,47753,329.04,21,0.0355765,6.67658
11968,63493.5,12353,3250.08,63373.2,3361,47761,506.88,18,0.0356662,6.67774
11584.6,65051.1,11671,5099.76,64285,5199,47777,359.28,26.25,0.0358457,6.68007
16204.2,73385.1,14471,9012.24,70590,8367,47785,906.48,30.75,0.0359354,6.68123
10921.6,64239.6,11142,4389.12,64063.6,4490,47801,366.48,8.25,0.0361148,6.68356
17600.6,69298.6,16645,8094.24,69061.9,7681,47809,889.92,-12,0.0362046,6.68472
16207.4,72900.9,14570,7516.8,71529.1,6887,47817,851.04,5.25,0.0362943,6.68472
9679.36,62962.4,10075,3723.12,63032.4,3871,47833,337.68,-9,0.0364738,6.68705
12089,71899.6,11019,7513.2,70200.3,7014,47841,689.04,22.5,0.0365635,6.68821
16121.6,65705.5,16080,5771.52,64945.5,5824,47849,409.68,27.75,0.0366532,6.68938
9045.76,63559.9,9327,3283.2,63099.1,3410,47857,476.64,5.25,0.0367429,6.69054
13747.8,65760.1,13701,5091.84,68521.3,4870,47873,722.16,17.25,0.0369224,6.69287
11740.8,65657.9,11719,6118.56,67562.9,5935,47881,505.44,38.25,0.0370121,6.69287
10750.7,67467.1,10443,7002.72,69725,6582,47889,881.28,36.75,0.0371018,6.69403
11736.3,63555.7,12102,4163.76,63253.6,4314,47897,341.28,3,0.0371916,6.69403
13865,65286.2,13918,5660.64,64686.3,5735,47905,297.36,-8.25,0.0372813,6.6952
14757.8,65164,14842,5296.32,67489.7,5143,47913,741.6,-11.25,0.037371,6.69636
13939.2,65130.4,14026,6148.08,63622.4,6333,47921,552.96,6.75,0.0374607,6.69752
11916.2,64195.4,12165,3997.44,64510.3,4061,47929,293.04,21.75,0.0375505,6.69869
10089.6,68950.2,9590,6341.04,69284.2,5998,47945,375.12,11.25,0.0377299,6.69985
20147.8,72757.8,18148,11142.7,71105.1,10270,47953,1250.64,14.25,0.0378197,6.70102
9264,67241.7,9029,4535.28,71259.7,4171,47961,607.68,5.25,0.0379094,6.70218
20528.6,70460.1,19094,11793.6,70843.8,10910,47969,927.36,14.25,0.0379991,6.70334
10066.6,63908,10323,3717.36,63992.9,3807,47977,137.52,7.5,0.0380888,6.70334
20924.8,68752,19946,11546.6,69258.7,10926,47985,1020.24,9.75,0.0381786,6.70451
7096.96,63219.6,7357,2812.32,63097.6,2921,47993,151.2,-7.5,0.0382683,6.70567
15956.5,79492.5,13155,11741.8,71178.2,10811,48001,1335.6,6,0.038358,6.70567
16529.3,73516.3,14735,11563.9,73081.3,10370,48009,599.76,37.5,0.0384477,6.70683
19080.3,67105.7,18634,9476.64,68716.6,9038,48017,1178.64,6,0.0385375,6.70683
23315.8,75172.3,20327,13055.8,73311.8,11671,48025,1454.4,23.25,0.0386272,6.708
9499.52,63037.7,9876,3151.44,63823.5,3236,48033,402.48,16.5,0.0387169,6.70916
12140.8,73815.7,10779,6877.44,71248.8,6326,48041,702.72,21.75,0.0388066,6.71033
9150.08,63550.2,9436,2972.16,62510.8,3116,48049,268.56,16.5,0.0388964,6.71149
12333.4,70604.9,11448,7750.08,68166.6,7451,48057,621.36,14.25,0.0389861,6.71265
14542.7,73324.5,12998,8616.96,71756.2,7870,48065,530.64,-3,0.0390758,6.71382
11124.5,71595.2,10183,6611.76,69273.9,6255,48073,660.96,-12.75,0.0391655,6.71498
17646.1,73332.5,15770,8907.12,71791.5,8131,48081,1161.36,22.5,0.0392553,6.71498
23429.1,117165,13105,14036.4,134941,6817,48089,1193.76,42.75,0.039345,6.71614
15914.9,65482,15928,5855.76,65044.6,5900,48097,442.08,0.75,0.0394347,6.71731
11001,71403.3,10097,6347.52,69505.6,5985,48113,421.2,-1.5,0.0396142,6.71964
18625.9,71338.2,17111,10421.3,71507.6,9551,48121,701.28,-19.5,0.0397039,6.7208
18048,71429.1,16559,9238.32,71785.9,8434,48137,977.76,-3,0.0398834,6.72313
6971.52,63998.5,7139,2592.72,64192.1,2647,48145,264.96,18,0.0399731,6.72429
18670.1,65821.8,18589,8390.16,64408.8,8537,48153,468.72,-3,0.0400628,6.72545
12867.8,70492.9,11963,6231.6,70050.4,5830,48161,706.32,19.5,0.0401525,6.72662
21511,73195.6,19260,15410.2,69673.7,14495,48169,1555.92,53.25,0.0402423,6.72778
11289.6,63815.4,11594,4182.48,64845.8,4227,48177,437.04,2.25,0.040332,6.72895
21858.6,78438.5,18263,14266.1,72414.4,12911,48185,1658.88,55.5,0.0404217,6.72895
21328,83066,16827,15094.8,76108.1,12998,48193,1504.8,58.5,0.0405114,6.73011
17579.5,78203.3,14732,13756.3,73510.6,12264,48201,1010.16,30,0.0406012,6.73127
17706.9,70350.9,16495,7017.12,69910.9,6578,48209,880.56,10.5,0.0406909,6.73244
8276.48,63700.2,8515,2957.04,63768.5,3039,48217,192.96,1.5,0.0407806,6.7336
10657.9,64157,10887,4677.84,64364.3,4763,48233,385.92,16.5,0.0409601,6.73477
18474.9,65140.7,18587,7122.96,67234.7,6943,48249,641.52,12,0.0411395,6.73709
13864.3,70968.7,12803,7774.56,70657.8,7211,48265,1073.52,5.25,0.041319,6.73826
11708.8,64548.1,11888,4446.72,63865.9,4563,48273,342,29.25,0.0414087,6.73942
9479.68,64060.7,9698,2867.04,62589.7,3002,48281,311.04,4.5,0.0414984,6.74058
9368.96,64052.2,9586,3296.88,63287.7,3414,48289,365.04,7.5,0.0415882,6.74058
11954.6,76419.6,10252,7089.12,73604.7,6312,48297,871.2,2.25,0.0416779,6.74175
12606.1,65792.1,12557,7698.96,67382.4,7488,48305,418.32,22.5,0.0417676,6.74291
10787.2,62600.7,11293,3572.64,63382.9,3694,48321,321.12,10.5,0.0419471,6.74524
23502.1,73393.3,20986,11954.9,71740.2,10921,48329,1207.44,10.5,0.0420368,6.7464
14164.5,72459.9,12811,8448.48,69715.4,7942,48337,542.16,15,0.0421265,6.7464
13427.8,65447.5,13446,6233.76,66310,6161,48345,403.92,21,0.0422162,6.74757
13903.4,69987.8,13019,7767.36,68808,7398,48353,705.6,22.5,0.042306,6.74757
12201.6,69522.2,11502,6365.52,69784.3,5978,48361,830.16,20.25,0.0423957,6.74873
9834.24,62877.7,10250,4641.12,66035.7,4606,48369,486,17.25,0.0424854,6.74989
12906.2,73263.2,11545,9591.84,69683.1,9021,48377,477.36,-4.5,0.0425751,6.75106
12853.1,65705.3,12820,7889.76,68286.2,7572,48385,629.28,9.75,0.0426649,6.75222
12163.8,63737.9,12507,4614.48,64522,4687,48409,411.84,33,0.0429341,6.75339
9332.48,62703.9,9754,2838.96,62792.5,2963,48417,388.08,12.75,0.0430238,6.75455
7505.28,62088.6,7922,3202.56,63639.5,3298,48425,177.84,22.5,0.0431135,6.75571
12176.6,70234.8,11362,7271.28,68644.6,6942,48433,821.52,8.25,0.0432032,6.75571
26290.6,80993.7,21273,16588.8,76902,14137,48441,1517.76,30,0.043293,6.75688
9076.48,62985.6,9444,3234.96,63934.4,3316,48449,298.08,7.5,0.0433827,6.75804
9030.4,65648,9015,5008.32,68167.2,4815,48457,502.56,-16.5,0.0434724,6.7592
14446.1,65768.6,14395,5448.96,64998.7,5494,48465,604.8,2.25,0.0435621,6.76037
18954.9,68920.7,18024,10305.4,69233.4,9755,48473,916.56,39.75,0.0436519,6.76037
15541.8,65733.8,15495,6409.44,64752.4,6487,48481,491.76,11.25,0.0437416,6.76153
10963.2,63174.6,11373,3435.12,62936.6,3577,48489,320.4,24.75,0.0438313,6.76153
9717.76,62297.1,10223,2888.64,63229.8,2994,48497,308.88,-17.25,0.043921,6.7627
21695.4,76106.8,18682,12998.2,72001.3,11831,48505,1156.32,27.75,0.0440108,6.7627
13683.2,75072.6,11945,10913,72031.1,9929,48513,653.04,26.25,0.0441005,6.76386
11460.5,66337.6,11322,5974.56,67195.6,5827,48521,447.84,9.75,0.0441902,6.76619
13656.3,68908.3,12988,9680.4,68637.3,9243,48529,702.72,28.5,0.0442799,6.76735
9453.44,63412.6,9770,3065.76,63601.7,3159,48537,314.64,31.5,0.0443697,6.76735
14305.3,64758.6,14477,5914.8,64508.6,6009,48545,416.16,19.5,0.0444594,6.76851
12927.4,73702.3,11495,8688.24,70096.3,8123,48553,892.08,17.25,0.0445491,6.76968
11424.6,64163.6,11669,3196.8,63142.1,3318,48569,280.08,5.25,0.0447286,6.77201
24796.8,81108.2,20036,15736.3,73058.6,14116,48585,1792.08,50.25,0.044908,6.77317
15136.6,65439.3,15159,5684.4,66630.8,5591,48593,578.16,38.25,0.0449978,6.77433
18735.4,72387.7,16962,9934.56,71507,9105,48601,918.72,42,0.0450875,6.7755
12761.6,64146.7,13038,4512.24,63690.3,4643,48609,464.4,36,0.0451772,6.77666
18547.2,64754.6,18771,6789.6,64051.1,6947,48617,479.52,57.75,0.0452669,6.77666
14201,64688.5,14387,4708.08,63710.2,4843,48625,468,25.5,0.0453567,6.77782
9472.64,64145.4,9678,2954.88,63638.2,3043,48633,254.88,-6,0.0454464,6.77899
10798.7,63941.5,11068,3497.04,64035.2,3579,48641,324.72,-2.25,0.0455361,6.78015
12801.3,63643.2,13182,4132.8,63119.8,4291,48657,296.64,42,0.0457156,6.78132
9859.2,64990.2,9942,4228.56,63823.8,4342,48673,308.16,8.25,0.045895,6.78248
6483.2,63738.8,6666,2657.52,62761.5,2775,48681,126,3.75,0.0459847,6.78364
12387.8,64127.1,12660,4773.6,63277.2,4944,48689,306,9,0.0460745,6.78481
8662.4,69579.5,8159,6549.84,69334.6,6191,48697,661.68,11.25,0.0461642,6.78481
13786.9,62911.6,14362,3461.04,62279.7,3642,48713,419.04,-8.25,0.0463437,6.78597
10934.4,62557.6,11455,3510.72,62760.1,3666,48721,222.48,32.25,0.0464334,6.78714
17031,77087.2,14479,12197.5,70256.3,11378,48729,1301.76,53.25,0.0465231,6.7883
13372.2,74116.9,11824,7812,70286.6,7284,48737,1020.24,48.75,0.0466128,6.78946
11143.7,62876.6,11615,4938.48,65015.7,4978,48745,531.36,20.25,0.0467026,6.78946
12408.3,71052.1,11445,6622.56,70217.8,6181,48753,608.4,-0.75,0.0467923,6.79063
12147.2,63473,12542,4422.96,63524.7,4563,48761,228.96,-12,0.046882,6.79179
9954.56,62668.8,10410,3313.44,62869,3454,48769,399.6,5.25,0.0469717,6.79295
11059.2,63537.8,11407,4745.52,63703.9,4882,48777,304.56,18.75,0.0470615,6.79295
23599.4,132245,11695,13579.9,112342,7922,48785,1303.2,8.25,0.0471512,6.79412
15105.9,73857.2,13404,10977.1,70723.2,10172,48793,748.8,17.25,0.0472409,6.79528
9910.4,73082.9,8887,6675.84,70395.5,6215,48801,596.88,29.25,0.0473306,6.79644
11069.4,63736.3,11382,4206.24,62508,4410,48809,200.16,25.5,0.0474204,6.79644
10883.2,63693.6,11198,4230.72,65438.9,4237,48817,372.24,-8.25,0.0475101,6.79877
14734.1,77181.1,12511,10411.9,70593.4,9666,48833,1305.36,30,0.0476895,6.79994
14752,74569,12965,9970.56,69329.5,9425,48841,1332,-4.5,0.0477793,6.8011
18860.2,74751.7,16535,8567.28,71844.6,7815,48849,1419.84,33.75,0.047869,6.80226
8885.12,67069.2,8682,5520.24,68401.3,5289,48857,668.16,9,0.0479587,6.80343
16916.5,71341,15540,7744.32,69372.9,7316,48865,863.28,-3,0.0480485,6.80343
7292.16,62856.6,7603,3111.12,62332.7,3271,48873,180,3,0.0481382,6.80459
22645.1,76455.1,19411,12968.6,71331.3,11915,48881,1323.36,30.75,0.0482279,6.80576
9701.12,62705.7,10139,3215.52,62513.3,3371,48897,461.52,2.25,0.0484074,6.80808
7616.64,62716.9,7959,2792.88,63137,2899,48905,123.84,-8.25,0.0484971,6.80925
11096.3,63600.5,11434,4180.32,62820.8,4361,48913,264.96,0.75,0.0485868,6.80925
16496.6,69041.7,15659,9113.76,69081.6,8646,48929,624.96,21.75,0.0487663,6.81157
16295.7,71636.3,14908,8114.4,69423.7,7660,48937,540,20.25,0.048856,6.81274
17146.9,68088.8,16504,9754.56,67748.5,9436,48945,680.4,1.5,0.0489457,6.8139
15859.8,73222.3,14195,8904.96,70525.1,8275,48961,1404.72,13.5,0.0491252,6.81623
9979.52,64340.2,10165,3003.12,63385.7,3105,48969,418.32,21,0.0492149,6.81739
17122.6,71156.9,15770,10963.4,69467.3,10343,48977,678.24,9.75,0.0493046,6.81972
6547.2,63614.1,6745,2553.84,63954.3,2617,48985,56.88,-22.5,0.0493943,6.82088
25276.8,75686,21887,13153.7,74198.6,11618,48993,1132.56,9.75,0.0494841,6.82088
17035.5,69978.7,15954,12039.1,65651.2,12018,49001,946.8,6.75,0.0495738,6.82205
16833.9,77479.3,14239,10915.9,72473.5,9871,49009,648.72,2.25,0.0496635,6.82205
8999.68,70958,8312,5165.28,68580.2,4936,49017,512.64,-3.75,0.0497533,6.82438
12772.5,64063.8,13066,4350.96,64005.5,4455,49025,672.48,-1.5,0.049843,6.82554
10537,68575,10070,5674.32,68636.5,5418,49033,555.84,29.25,0.0499327,6.82554
