"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
7966.08,64104.2,8144,2710.78,62686.6,2834,7002.73,6847.6,1.37676
18999.7,69461.3,17926,9830.66,67250.8,9580,11357.2,14297,1.38027
10782.7,61824.7,11430,2959.28,60987.2,3180,6834.46,6630,1.38144
10402.6,63089.2,10806,3879.44,61769.4,4116,9497.67,8809.4,1.38261
13117.4,64326.9,13364,10400.1,64999,10486,6654.12,9730.8,1.38378
10536.3,62023.6,11133,4206.75,62275.5,4427,8362.38,9044.68,1.38378
9046.4,72869.3,8136,6335.33,68717.7,6042,10573.3,10510.8,1.38495
14985,68378.7,14362,7128.4,67695.5,6901,9080.9,10484.9,1.38612
16385.3,67118.3,15999,7893.07,65979.6,7840,6878.48,7358.96,1.38612
17031,75025,14877,8308.42,71241.7,7643,14740.3,19340.6,1.38729
10649.6,62718.6,11128,5455.64,62137.8,5754,7322.23,8527.88,1.38963
17126.4,72548.4,15471,11020.6,68543.9,10537,7910.11,9738.96,1.39432
15707.5,73787.4,13951,9526.07,69552.2,8976,9912.31,10269.4,1.399
6915.2,62821.5,7214,1882.92,61058.4,2021,6692.46,5751.44,1.40017
6531.84,68954.7,6208,5120.52,67629.7,4962,11052.6,9657.36,1.40134
16191.4,75006.5,14147,11558.8,68559.8,11049,10549.2,10653.6,1.40368
11064.3,64180.5,11298,5261.1,64183.1,5372,6291.31,7341.28,1.40954
16244.5,65691.6,16206,7121.3,64631.2,7221,9485.6,12228.4,1.41305
7477.76,63397.5,7730,4064.04,62171.1,4284,6407.75,6650.4,1.42241
8660.48,63579.4,8927,2391.28,62963,2489,6879.9,6822.44,1.43412
24922.9,72326.3,22583,14266,69188.1,13513,8196.24,12328.4,1.43646
22933.8,77064.4,19503,13981.3,70875.6,12928,18986.1,19677.8,1.43997
13557.8,68101.6,13047,4556.78,67003.2,4457,11993.3,13415.7,1.44466
11386.9,68051.3,10966,5632.43,67457.4,5472,12050.1,12758.2,1.447
