"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
7036.8,61138,7543,3055.84,61715.7,3245,6760.62,361.76,1.73446
6334.72,65751.1,6314,3442.79,65266.6,3457,7119.88,428.4,1.73983
8317.44,62460.4,8727,3498.88,61491.7,3729,8008.09,323,1.74198
12598.4,64448.4,12811,4747.77,63088,4932,8683.3,490.96,1.74305
13558.4,63856.5,13915,6341.72,62254.5,6676,6583.12,269.96,1.7452
18689.9,69436.7,17640,12865.2,69007.5,12218,8505.8,392.36,1.75164
9849.6,64408.6,10022,6909.01,62852.4,7204,8765.66,268.6,1.75378
17798.4,69368.8,16815,11791.7,66089.1,11693,20732.7,1100.92,1.75593
13726.1,67528.9,13321,8463.91,67456,8223,10093.4,539.92,1.75808
11470.1,63768.5,11788,4380.7,62986.7,4558,7392.52,393.72,1.76237
8764.8,63386.7,9062,3143.88,63279.3,3256,10020.2,430.44,1.76559
16906.2,75582.7,14659,11656.1,68394,11169,14717.6,879.92,1.76881
10151.7,69921.2,9515,6005.89,67909.2,5796,8437.64,639.2,1.77632
18812.2,69744.5,17677,9665.94,65883.2,9615,8703.18,432.48,1.77632
9368.32,64451.2,9526,3240.44,63204,3360,6327.52,321.64,1.77954
13127.7,67957,12660,4525.54,67621,4386,6899.78,376.72,1.78062
24661.1,70471.4,22934,11338,67623.5,10988,6591.64,356.32,1.78169
11580.2,64765.1,11718,2285.49,62098.6,2412,6328.23,391,1.78491
24030.7,70717.4,22270,14182.2,68659.8,13537,8891.33,383.52,1.78491
8321.28,72838.7,7487,6191.91,68361.4,5936,10721,557.6,1.79457
8512.64,64228,8686,2840.71,61870.6,3009,6605.13,305.32,1.79457
15242.2,68743.8,14531,7841.95,67756.1,7585,9234.26,707.2,1.79672
8912.64,70019,8342,4469.45,67119.6,4364,13987.7,816.68,1.79779
20230.4,70391.3,18835,9442.29,68143.4,9081,12988,894.88,1.80423
5682.56,63131.4,5899,1896.41,61374.4,2025,7330.04,214.88,1.8053
10109.4,64763.7,10230,2986.26,62566.3,3128,9026.23,354.28,1.80638
11283.8,65332.4,11319,3511.66,63138.6,3645,8874.29,316.88,1.80852
6897.92,68235.8,6625,5060.88,66347.2,4999,10500.9,561.68,1.81282
18868.5,72940.8,16953,9663.81,69360.1,9131,17088.3,922.08,1.81818
30984.3,76524.9,26535,16399.6,72890,14745,11636.2,646,1.8214
8729.6,70989.3,8059,5898.68,68011.2,5684,11792.4,637.16,1.82248
11925.8,65190.3,11989,3255.35,63063.1,3383,6583.12,403.92,1.82891
16575.4,66220.6,16404,5033.9,63223.8,5218,8387.23,537.2,1.83428
11169.3,64311.2,11382,3572.72,61811.5,3788,6565.37,419.56,1.83965
11146.9,77822.7,9387,8920.44,69431.1,8420,11029.1,618.8,1.84609
10174.1,69913.9,9537,6284.92,67845.2,6071,13412.6,837.08,1.84609
10279,65843.7,10231,5653.73,65221.4,5681,8755.01,580.72,1.84716
13668.5,70572.6,12693,6848.66,68015.4,6599,8926.12,558.28,1.85038
8440.32,69299,7982,5334.23,65551.1,5333,11323.8,718.08,1.85253
11939.2,64494.5,12132,4390.64,61510.3,4678,7783.73,282.88,1.85575
8784.64,64817.6,8882,2568.78,63193.5,2664,8673.36,313.48,1.85789
11320.3,63528.7,11678,3172.28,62676.7,3317,7369.8,391.68,1.86111
8628.48,64803.6,8726,3214.17,63446.9,3320,8668.39,305.32,1.86326
17909.1,68902.9,17034,6130.14,69159,5809,14074.3,775.88,1.86326
20337.3,70959.1,18783,10584.7,68837.7,10077,15629.9,873.8,1.87292
14761,66340.3,14582,6128.72,66942,6000,6568.92,403.92,1.88151
20882.6,67847.9,20171,11232.2,64867.2,11348,7398.2,656.2,1.88258
8327.04,64966.8,8400,2374.24,61794.4,2518,7397.49,306.68,1.88473
9473.92,62957.1,9862,3512.37,61547.2,3740,7583.51,320.96,1.89331
8740.48,63427.8,9031,2668.89,62623.8,2793,12706.2,408.68,1.89331
13465,73438.7,12016,8045.01,69648.3,7570,12755.9,668.44,1.89331
11820.8,63707.9,12160,3848.2,62954.5,4006,9667.36,467.84,1.89653
6934.4,62926.2,7222,2342.29,61996.9,2476,6445.38,397.12,1.89761
7022.72,68052.8,6763,5214.95,67330,5076,13885.5,767.72,1.90297
10165.8,62101.3,10728,3363.98,61547.1,3582,7983.95,286.28,1.90512
23194.2,72473.4,20974,10789.2,70447.2,10037,18480.6,1190,1.91049
9667.2,63469.2,9982,4580.21,64971.6,4620,16173.1,661.64,1.91156
10179.8,62077.4,10747,2493.52,62563.3,2612,9313.07,366.52,1.91371
10672.6,63137.9,11078,3011.11,62448.1,3160,10314.2,301.24,1.91693
9858.56,62273.8,10375,3378.89,61493.7,3601,6993.5,245.48,1.92444
13934.7,67366.9,13556,9397.56,67250.3,9158,12219.1,786.08,1.92444
20346.2,74074.3,18001,10079.9,69020.4,9571,9306.68,506.6,1.92981
15994.2,65044.9,16115,5842.59,64887.3,5901,10606.7,635.12,1.93195
21753,70749.5,20150,8639.99,68220.5,8300,11901,814.64,1.93732
7089.92,63939,7267,2047.64,60859,2205,6637.08,308.72,1.94161
13568.6,66524.6,13367,7576.41,66478.5,7469,8437.64,737.12,1.94591
10487,68522.3,10030,6002.34,68045.2,5781,9578.61,582.76,1.94913
18926.1,70694.8,17545,8230.32,68948.3,7823,10789.2,445.4,1.9502
11082.9,69319.3,10478,4960.77,68343.3,4757,14132.5,754.8,1.95127
8351.36,63745,8586,3623.84,62547.3,3797,10025.9,425.68,1.95235
10791.7,63561,11127,3593.31,61630.8,3821,8800.45,370.6,1.95342
18696.3,68440.1,17903,12855.3,65736.8,12816,8542.01,343.4,1.97059
12847.4,64478.8,13058,3205.65,62824.6,3344,10603.1,505.92,1.97059
10562.6,71815.3,9639,6731.51,67403.5,6545,12544.3,631.04,1.98347
9856,63487.6,10174,3438.53,63353.2,3557,8825.3,318.92,1.98991
10936.3,63663.4,11258,6020.8,64844.6,6085,10590.4,621.52,1.99098
14775.7,64077.5,15112,5896.55,63579.5,6078,11654.6,626.96,1.99528
11875.2,63697.3,12218,3888.67,62832.3,4056,10572.6,456.28,1.99528
12119,63732.4,12462,3814.83,62926.9,3973,11909.5,478.04,1.99957
12250.2,64149.6,12515,5440.02,63471.1,5617,6353.08,309.4,2.00279
11741.4,63836.6,12054,3437.11,63559.4,3544,6306.22,309.4,2.00386
18286.7,69830.9,17162,8951.68,68598.8,8552,8787.67,474.64,2.00601
15561,64926.7,15707,4734.28,63319.5,4900,9134.86,552.84,2.0103
11290.9,63104.1,11726,3544.32,62290.3,3729,10913.4,401.2,2.0103
12878.1,63447.4,13302,5171.64,62211.6,5448,9844.15,414.8,2.0103
12089.6,68143.5,11627,7517.48,67785.6,7268,6627.14,450.16,2.01138
8087.68,61588.9,8606,1402.25,61061.7,1505,8260.85,352.92,2.01245
10726.4,63296,11106,3711.17,63140,3852,6336.75,495.04,2.01674
13194.9,69379,12464,5869.57,68276.2,5634,14576.3,760.24,2.02104
7371.52,60797.9,7946,2504.88,61900.4,2652,6874.93,221,2.02318
13753,65550.1,13750,6326.1,66312.7,6252,6358.76,527,2.02426
30658.6,112657,17835,19799.8,104074,12468,17035,1181.16,2.02533
17673,73875.2,15678,11089.5,70607.3,10293,9100.07,548.76,2.02962
14973.4,70969.8,13827,7794.38,68099.2,7501,8955.94,501.16,2.03177
17149.4,67014.8,16771,6087.54,67791.5,5885,15022.9,881.96,2.05002
11285.8,74815.3,9886,9165.39,69513.1,8641,11120,503.88,2.05109
19161.6,66239.8,18958,7297.38,64098.8,7461,8916.89,635.12,2.05646
18697.6,69065.8,17742,10459.7,67736,10120,6947.35,363.12,2.05753
19843.2,64064.4,20299,4098.83,62747.2,4281,12051.5,565.76,2.07148
15203.8,71667.9,13903,9941.42,70817.5,9200,6778.37,424.32,2.07685
8957.44,64212.9,9142,2612.09,62385.5,2744,7484.82,286.96,2.079
17055.4,69446.4,16095,7974.01,68906.2,7584,10042.2,770.44,2.08651
25137.9,67264.4,24492,9046.11,66807.1,8874,9031.91,557.6,2.08866
9046.4,66990.4,8850,5366.89,66665,5276,10045.8,596.36,2.09295
13081,63908.9,13414,4462.35,62918.4,4648,8693.95,422.96,2.09509
25392,78380.2,21231,14896.5,72123.1,13536,9091.55,433.84,2.09617
30328.3,89454.8,22219,21210.5,78282,17757,11529,1088.68,2.09832
11685.8,64102.9,11947,4584.47,62333.6,4820,7284.6,357.68,2.09939
9347.84,61712.5,9927,3271.68,61383.6,3493,6947.35,416.84,2.10368
10326.4,62971.1,10747,3655.08,62838.2,3812,9249.88,478.72,2.10475
7617.28,63070.9,7915,2945.79,62336.2,3097,8968.72,369.24,2.10797
16435.8,68415.9,15744,8942.45,68672.7,8534,11519,616.08,2.11549
13140.5,64735.4,13303,5287.37,63220.8,5481,7700.66,625.6,2.12515
14139.5,68544.1,13519,9905.92,68422.7,9488,7135.5,402.56,2.12837
10047.4,64015.5,10286,3451.31,62620.4,3612,6703.11,358.36,2.12944
10293.8,64120.5,10521,3223.4,62370.5,3387,9257.69,370.6,2.12944
10801.3,62083.2,11402,3051.58,61346.1,3260,6508.57,314.16,2.13588
17232,69957,16143,10596.8,67925.3,10224,10051.5,716.04,2.13695
17827.2,71334.9,16378,8534.91,69320.1,8069,7241.29,295.8,2.14554
9376.64,65213.6,9423,4941.6,66146.4,4896,15217.4,697.68,2.14983
7253.76,63157,7527,3104.83,61791.1,3293,6257.23,325.04,2.14983
15296.6,66800.9,15007,6184.1,66211.6,6121,9331.53,738.48,2.15198
12361,63456.7,12766,4771.2,62225.9,5025,6918.95,330.48,2.15842
6968.32,63137.8,7233,2356.49,62272.1,2480,7308.74,292.4,2.16164
7650.56,63652,7877,2256.38,61949.8,2387,10294.3,310.08,2.16164
28161.9,77996,23663,21143.1,71277.4,19440,8346.76,511.36,2.16271
7893.12,63877.9,8098,2908.87,61574.8,3096,10295,314.16,2.16271
8890.88,63005.3,9248,3240.44,61914.1,3430,7733.32,284.24,2.16271
9092.48,67837.5,8784,4993.43,66812.9,4898,12690.5,509.32,2.16379
14281.6,63463.4,14748,4216.69,61273.8,4510,6779.79,375.36,2.16486
12463.4,75190.9,10863,8940.32,69355.2,8448,16248.3,865.64,2.16593
15859.8,64530.4,16107,6353.08,62817.7,6628,6841.56,456.28,2.16701
11653.1,72823.4,10487,8733.71,66547.2,8601,8183.46,369.92,2.16808
7696.64,65320.8,7722,3511.66,64123.8,3589,7207.21,308.72,2.16915
13235.8,62970.9,13775,2604.28,62018.2,2752,8179.91,359.72,2.17559
14714.2,64001.6,15067,4507.79,62536.5,4724,8183.46,433.16,2.17774
8682.24,66815.3,8516,4548.26,66504.9,4482,10983,465.12,2.17989
14486.4,69045.9,13750,6445.38,68306,6184,11626.2,727.6,2.18096
15249.9,71295.4,14018,7023.32,69528.8,6620,15810.3,744.6,2.18203
27441.9,98130.3,18327,17148.6,98367.8,11425,15850,906.44,2.18525
14131.2,64245.7,14415,5382.51,61929.1,5696,8436.22,452.2,2.19277
14333.4,64591.6,14543,8529.23,63519.5,8800,10993.6,643.28,2.19384
12282.9,64248.6,12529,3615.32,63232.9,3747,7205.79,276.08,2.19599
6365.44,62722.2,6651,2370.69,62824.7,2473,7824.2,361.76,2.19706
8179.84,62428.6,8587,1469.7,62544.3,1540,8036.49,334.56,2.19921
11441.9,71076.6,10550,7763.85,67125.5,7580,6610.81,311.44,2.20135
8037.76,62074.3,8486,3278.07,61450.7,3496,6485.85,387.6,2.20135
11470.7,64477.7,11659,4166.28,63145.5,4324,8611.59,448.12,2.20457
13879,64720.1,14054,5229.86,64864.5,5284,10615.2,617.44,2.20887
11606.4,64597.6,11775,4377.86,63181.6,4541,8628.63,410.04,2.21316
16302.7,68313,15640,9888.88,69640.8,9306,8189.14,401.2,2.21423
10494.7,63985.7,10749,4480.1,63345.8,4635,7792.25,312.12,2.21531
9276.8,68906.8,8823,5622.49,66644.1,5529,7021.9,681.36,2.22711
9606.4,69557.5,9051,4678.9,67112.4,4569,10630.1,746.64,2.23033
9929.6,66267.4,9820,5753.13,66403.1,5678,6549.04,344.76,2.23248
12714.2,65424,12736,5403.1,63526.7,5574,6737.19,454.24,2.2357
6212.48,62723.9,6491,2876.92,62493.1,3017,6310.48,334.56,2.24214
8743.04,63145.7,9074,2801.66,62198.4,2952,8277.89,380.12,2.24536
17726.7,69469.5,16723,7452.87,66789.5,7313,8532.07,342.72,2.25609
10140.2,68095.7,9759,5110.58,67840.2,4937,6798.96,391.68,2.26575
7763.2,68318.7,7447,5694.91,65558,5693,7786.57,469.88,2.26575
10657.3,67449.1,10355,4590.15,66715.5,4509,7448.61,410.72,2.27004
13962.9,73281.9,12487,7342.11,67306.3,7149,10040.8,816,2.27112
15123.2,76110.7,13022,9452.23,69790.6,8876,17448.2,1279.08,2.27648
20079.4,70317.5,18714,10786.3,68630.3,10300,7563.63,458.32,2.27863
7447.04,63614.3,7672,2466.54,62508.6,2586,7683.62,408,2.29902
12978.6,73185.6,11622,8329.72,67830.1,8048,7153.25,597.72,2.30439
13230.7,67831.4,12783,8426.99,68080.8,8112,8862.93,686.8,2.30976
18804.5,76783.2,16050,9872.55,70572.4,9168,6357.34,556.24,2.31083
15338.2,71928.9,13975,7929.28,67901.9,7653,15551.1,1185.92,2.3162
19088,64515.3,19390,7010.54,62791.1,7317,9005.64,422.96,2.33015
8119.04,61399.7,8666,1823.99,61585.3,1941,6687.49,370.6,2.33122
17103.4,69607.3,16103,11879.7,67717.6,11497,6262.2,314.84,2.33444
12087,63954.2,12386,4575.95,62790.9,4776,11063.2,456.96,2.33874
11463,70711.8,10624,8233.16,66761.7,8082,13775.4,643.96,2.34518
13221.8,68780.9,12598,8369.48,66890.5,8200,14589.1,834.36,2.3484
17571.8,69127.1,16659,7185.91,68005.2,6925,10380.9,930.24,2.34947
5177.6,62871.8,5397,2216.62,61685.1,2355,7763.14,267.24,2.34947
10777,64730.9,10911,3284.46,61996.1,3472,8979.37,332.52,2.35376
16375,64034.5,16759,4499.98,62204.3,4741,12138.2,530.4,2.36128
8608.64,63633.6,8866,3318.54,63075.4,3448,10761.5,420.24,2.3645
13635.8,73793.4,12110,10401.5,69303.9,9836,17958,1195.44,2.36986
9565.44,68631.6,9134,4936.63,67387.4,4801,8751.46,571.2,2.37201
13532.8,64346.3,13783,4530.51,62310.9,4765,6904.75,481.44,2.37523
14179.8,78262.6,11874,10839.6,67758.7,10484,8913.34,557.6,2.37737
10892.2,62759.7,11374,3121.87,62894.2,3253,11685.9,333.88,2.38381
9427.84,64813.1,9533,4945.86,64171.8,5051,8632.89,394.4,2.38811
11264,69035.6,10693,6480.88,68033.2,6243,8019.45,464.44,2.39133
10625.3,68055,10232,7394.65,67214.4,7210,14018.9,772.48,2.3924
9899.52,70274.6,9232,6102.45,68457.8,5842,11223.7,573.92,2.40206
11972.5,63291.8,12397,4223.79,61857.1,4475,10760,435.2,2.40206
12890.2,64882.9,13020,6042.1,63153.9,6270,11206.6,625.6,2.40528
12474.2,63798.3,12814,4091.73,62594.7,4284,7996.02,398.48,2.40743
13072.6,72242.9,11859,7359.86,67810.5,7113,9450.81,754.8,2.41387
12859.5,65178.8,12930,5013.31,63871,5144,6416.98,319.6,2.42353
17713.9,73647.1,15763,11076.7,69552.9,10437,11487.1,458.32,2.42675
12841,63532,13246,3527.99,61738.4,3745,8487.34,458.32,2.42997
6591.36,61931.4,6975,2399.09,61416.7,2560,10219,342.04,2.43641
5066.88,63735.7,5210,1641.52,62655,1717,6365.86,274.72,2.44177
12925.4,65250.5,12982,4411.94,63241.7,4572,6823.1,410.72,2.44499
26585,75237.4,23157,12984.5,71828.4,11847,9107.88,444.04,2.44607
11230.1,65489.8,11238,4712.27,64878.9,4760,7821.36,627.64,2.44821
14994.6,71975.6,13653,9561.57,69881.5,8967,6271.43,466.48,2.45143
17259.5,69757.6,16215,7242.71,68582.3,6921,10380.9,731,2.45465
12384.6,76131.7,10661,8750.04,67855,8451,16036.8,1000.96,2.46324
17306.9,64983.6,17454,6244.45,62336.1,6565,9333.66,514.08,2.46431
16037.1,69867,15043,7024.03,67884.8,6781,11988.3,753.44,2.46646
19429.8,81213.6,15679,12471.9,73082.6,11184,17232.4,1217.2,2.46861
9122.56,63185,9462,3901.45,61999.4,4124,9456.49,541.28,2.47719
10633.6,63089.2,11046,3478.29,62350.4,3656,8165,240.04,2.47827
11450.9,73501,10210,7160.35,67930,6908,10020.2,562.36,2.48363
17423.4,64665.2,17658,5756.68,62492.9,6037,9800.84,423.64,2.48578
12348.8,63799.1,12685,3190.03,61724.8,3387,7963.36,374.68,2.48685
13200.6,64187.4,13478,3062.23,62170.5,3228,6925.34,337.28,2.48685
11545.6,64106.8,11803,4451.7,62325.7,4681,7058.11,446.08,2.48793
7424,62666.1,7764,4242.25,63330.3,4390,7028.29,459,2.49866
11114.2,63381.7,11492,5807.09,65278.5,5830,13171.2,743.92,2.49866
9565.44,63700.9,9841,2718.59,62404.7,2855,9276.15,529.72,2.49973
13574.4,69658.8,12771,9092.26,66824.1,8917,8956.65,609.96,2.50832
13232.6,76622.6,11318,10382.3,68979.8,9864,9562.99,552.16,2.50939
12475.5,64347.2,12706,4211.01,62550.5,4412,6603.71,423.64,2.51583
7119.36,69430.7,6720,4842.91,66987.1,4738,6614.36,286.96,2.51798
13738.9,71738.6,12551,11876.2,67579.8,11517,9952.78,546.72,2.51905
29895,67909.9,28850,15499.3,66285.7,15324,10131.7,699.72,2.52442
6540.16,63301.7,6771,2644.04,62040.8,2793,10633.7,374.68,2.52871
10681.6,62687.3,11167,4137.17,61846.2,4384,7718.41,497.76,2.53408
24731.5,73422.6,22075,13695.9,68475.3,13108,10082,255.68,2.53408
11345.3,69358.6,10720,8027.26,67324.6,7814,8372.32,733.04,2.53944
7541.76,62675.2,7886,2907.45,62005.4,3073,6738.61,408,2.54052
7840.64,63164.6,8135,2521.92,61281.6,2697,8698.21,424.32,2.54159
12176,63350.8,12596,3973.87,62513.6,4166,8134.47,306,2.54481
16474.2,65517.1,16479,6756.36,63912.4,6928,6819.55,431.8,2.54588
19162.2,74423.2,16874,10813.3,69497,10197,18611.9,1125.4,2.55018
8533.76,62265.5,8982,2276.26,61339.2,2432,10472.5,312.8,2.5534
18209.3,78227.7,15255,12116.1,70040,11337,10316.3,716.72,2.55554
10165.1,65549.7,10163,4781.85,64681.8,4845,9167.52,586.16,2.55876
12367.4,67039.5,12090,7061.66,66483.7,6961,11162.6,644.64,2.55876
15354.2,64661.1,15562,5128.33,63593.2,5285,6602.29,524.28,2.56306
22615,71316.5,20782,10096.9,69122.6,9573,18189.5,1181.16,2.57057
12495.4,70479,11619,10536.4,67007.6,10305,8733.71,419.56,2.57379
21003.5,67810.6,20299,9936.45,65263.1,9978,6649.86,418.2,2.58238
11969.3,77290.2,10149,12656.5,67572.6,12275,14290.9,846.6,2.5856
7197.44,65123.8,7243,4213.14,66565.2,4148,6593.77,359.04,2.58774
13215.4,65419,13239,5442.15,63586.5,5609,8759.98,303.28,2.59848
9884.16,64525.2,10039,4580.92,64799.3,4633,6809.61,505.92,2.59848
12737.3,64444.6,12953,5183.71,64548.7,5263,6992.79,391.68,2.60062
12970.2,68688.3,12375,6274.98,66446.5,6189,13669.6,753.44,2.60492
8084.48,62708.5,8449,2722.14,61453,2903,8086.9,214.2,2.61136
10005.8,63209.7,10374,3141.04,63222.1,3256,11472.9,363.12,2.6135
11772.8,67780.2,11383,5851.11,66979.6,5725,10598.9,707.88,2.6135
17604.5,73397,15719,9854.09,70340.7,9181,12255.3,915.96,2.61458
9790.72,68979.2,9302,6122.33,69082.8,5808,8830.27,688.16,2.62102
12409,64140.2,12679,3822.64,62427.2,4013,7168.87,263.84,2.62638
8696.96,64192.4,8879,2968.51,63000.1,3088,7197.27,346.12,2.63282
13295.4,67341,12939,7863.25,66186.2,7786,7817.81,461.72,2.63282
13089.9,68057.2,12605,7402.46,68646.9,7067,6898.36,378.08,2.63712
22158.1,73311.4,19808,14743.9,71016.7,13606,10266.6,945.88,2.63926
8062.72,63304,8347,1689.8,61116.3,1812,9171.78,346.8,2.64248
10179.2,63041.4,10582,3665.73,62366.9,3852,6730.09,380.12,2.6457
10701.4,69431.7,10101,7915.79,67346.4,7703,8035.07,451.52,2.64785
18697.6,73243.6,16730,11761.1,69988.1,11013,21141.7,1156.68,2.64892
16070.4,79026.8,13327,10959.6,70161.7,10237,7596.29,486.88,2.64999
8863.36,63282.4,9179,3559.23,61888.5,3769,8220.38,260.44,2.65643
13993,67079.4,13671,8687.56,65919.6,8637,7477.72,318.92,2.65751
8485.12,69345.4,8019,6564.66,68670.6,6265,8314.1,630.36,2.65858
11340.8,71976.6,10326,6127.3,66971.1,5996,12516.6,639.2,2.65858
14113.3,64275.7,14390,4570.27,62243.8,4812,6316.16,360.4,2.66395
12720,63157.7,13199,3883.7,62382.9,4080,6959.42,435.2,2.66609
17794.6,69940.3,16674,7843.37,68940.9,7456,9335.79,382.16,2.67253
18450.6,63829,18944,4999.11,62167.3,5270,12476.1,501.16,2.67468
13873.3,63077.5,14414,3757.32,61544.5,4001,7343.53,459,2.6779
7463.68,62287,7853,1797.01,60487.3,1947,6284.92,293.08,2.67897
19063,73372.6,17027,12578.4,68166.3,12093,8533.49,528.36,2.68112
17011.2,66605.7,16738,7141.89,66409,7048,6249.42,398.48,2.68863
7227.52,60702.7,7803,2298.98,62439.3,2413,6277.82,366.52,2.69507
10798.7,72126.5,9812,7397.49,67728.7,7158,7057.4,438.6,2.69722
9214.72,62244.5,9702,1740.92,61605.2,1852,7092.9,312.8,2.70151
7490.56,61748.6,7950,2118.64,61655.1,2252,6294.15,392.36,2.70259
12029.4,70439.7,11192,7133.37,67033.6,6974,8409.24,590.92,2.70259
16535,76441.9,14176,12199.9,69175.9,11558,10209.8,560.32,2.70903
12250.2,64728.8,12403,6189.07,63129.5,6425,7741.84,557.6,2.71225
13601.3,71424.2,12480,7343.53,68497.8,7026,17073.4,922.08,2.71869
16409,67872.9,15844,6769.14,66430.4,6678,8972.98,856.12,2.71976
15388.2,64770.6,15570,4874.15,62437.9,5116,7518.9,499.8,2.72083
19736.3,72669.2,17799,12152.4,70101,11361,8152.93,476,2.72083
25216,117653,14046,11791,97113.6,7957,8581.06,596.36,2.72298
20825.6,79656,17134,14650.8,72448.4,13253,10260.2,809.88,2.72405
21157.8,72710.8,19070,11584.4,67519.8,11244,8459.65,480.76,2.72513
9628.8,62048.5,10170,2130.71,60712.3,2300,9720.61,381.48,2.7262
14515.2,63805,14909,6502.18,61659.2,6911,7268.27,374,2.73157
14883.2,71835.7,13578,8808.26,70149.2,8229,10574.7,444.72,2.73586
12043.5,68407.4,11538,8184.17,66578.7,8056,13164.1,741.2,2.73586
15146.9,64158.9,15472,3672.12,61611.9,3906,11507,522.92,2.74015
13295.4,64086.8,13596,4649.08,62460.5,4878,7643.86,471.92,2.74981
11201.9,68367.4,10738,5427.95,67834.9,5244,10167.9,594.32,2.75303
8352,62242.1,8794,2793.85,61690.6,2968,6454.61,284.24,2.75411
15066.2,68048.3,14510,8773.47,67868,8472,6759.91,357.68,2.75518
19052.2,69664.8,17923,7231.35,66776.6,7097,11582.2,673.2,2.75733
10399.4,63368.9,10755,3278.07,61362.9,3501,8402.14,407.32,2.75733
15415.7,71136.6,14202,9788.06,68496.6,9365,6472.36,447.44,2.76269
15564.2,73224.2,13930,10975.2,69021.1,10421,8419.18,496.4,2.76377
8478.08,62824.5,8844,1492.42,60749.8,1610,9039.72,321.64,2.76377
8298.88,63109.2,8618,2853.49,61495,3041,6862.15,273.36,2.76806
17999.4,65013.6,18144,6588.09,62700.7,6886,7265.43,589.56,2.7745
20579.2,65911.4,20462,8687.56,63169.6,9013,7266.85,490.28,2.77557
21122.6,74204.7,18655,9303.13,69974.8,8713,22297.5,1421.88,2.79489
9221.12,62851.3,9615,2090.95,62061.8,2208,10152.3,365.16,2.80026
9783.04,63335.1,10123,3028.15,62881.1,3156,6256.52,360.4,2.80562
12840.3,68936.1,12207,7417.37,67132.3,7241,9425.96,665.72,2.81099
13716.5,74500.5,12066,6946.64,69867.2,6516,8113.17,563.04,2.81206
13680,67060.5,13369,7150.41,66272,7071,11376.3,776.56,2.81636
9886.08,64364.6,10066,4631.33,62918.5,4824,7543.04,465.8,2.82065
12602.2,70098.5,11782,5548.65,67290.2,5404,11462.9,658.92,2.83675
12388.5,63280.7,12830,4416.91,62157.3,4657,7306.61,352.92,2.84104
8187.52,67758.2,7919,4076.82,67333.3,3968,9938.58,584.8,2.84212
13825.9,70689.3,12818,8492.31,69326.4,8028,11347.2,478.72,2.84426
16959.4,63784.7,17425,3204.23,61491.2,3415,11990.5,443.36,2.84534
14233,69449.1,13431,6244.45,67564.2,6057,9184.56,520.88,2.84748
10425,70296.4,9719,5283.11,68304.2,5069,7849.76,722.84,2.86358
7555.84,63040,7855,3064.36,62445.9,3216,7424.47,373.32,2.86358
9052.8,62887.9,9434,3361.14,62846.1,3505,6603.71,290.36,2.87861
20083.8,75384.6,17460,13105.2,69318.9,12390,11365,680,2.87968
13788.2,64388,14034,4546.13,62855.5,4740,6520.64,343.4,2.8829
14296.3,63831.8,14678,5160.99,62821.4,5384,8846.6,480.76,2.88505
17404.8,65445,17429,8341.08,63718.5,8579,9036.17,708.56,2.89042
12854.4,64410.6,13079,3873.05,62257.6,4077,7374.06,356.32,2.90222
15621.8,65396.8,15655,5119.81,65623.3,5113,7143.31,481.44,2.9033
6364.8,62081.2,6719,2187.51,61370.1,2336,10340.4,365.84,2.90651
9179.52,66910.1,8991,4402.71,66299.6,4352,8163.58,387.6,2.91081
12079.4,74109.1,10682,8232.45,67975.5,7937,17154.3,932.96,2.91725
21342.7,73779.7,18958,13289.8,68273,12757,8275.05,440.64,2.92369
11311.4,64799.1,11440,3920.62,63947.7,4018,10160.1,466.48,2.92583
37244.8,97576.5,25015,23313.6,87925.3,17377,7464.23,1035.64,2.93764
14654.7,64018.9,15002,4764.1,62195.2,5020,7229.22,346.12,2.93871
9618.56,63788.9,9882,6326.1,64019,6476,10019.5,566.44,2.95267
9706.24,63162.4,10071,3064.36,61964.2,3241,7590.61,237.32,2.95481
13014.4,64268.8,13271,4360.82,62935.6,4541,10045.1,360.4,2.96233
16670.7,69020.9,15829,9634.7,67093.8,9411,8877.84,485.52,2.96233
6157.44,62476.2,6459,2626.29,62451.6,2756,7222.12,357,2.9634
17385,75035.6,15184,10549.9,69098.3,10006,11363.5,634.44,2.96984
18125.4,66077.2,17977,10558.4,65731.5,10527,8684.01,591.6,2.97306
6808.96,61873.5,7212,2970.64,62119.9,3134,6825.94,285.6,2.97628
14357.1,72995.2,12890,11066.1,68417.5,10600,9709.96,420.24,2.97735
8750.72,61758.3,9286,3229.08,62314.8,3396,7052.43,328.44,2.9795
12445.4,64476.2,12650,4362.95,62635.3,4565,7293.12,386.24,2.98057
7821.44,62312.9,8226,3542.9,61949.7,3748,9282.54,358.36,2.98379
7937.28,61515.8,8456,3248.25,61418.7,3466,7633.92,376.72,2.99238
25975.7,72989.9,23323,17875.7,69649.2,16820,8060.63,310.76,2.99667
25642.9,78048.1,21532,16229.9,72682.9,14634,8211.15,465.12,2.99882
11262.1,64079.8,11518,4011.5,62939.4,4177,9788.77,505.24,2.99882
15363.2,64903.2,15513,5699.88,62982.2,5931,8615.85,291.72,3.01492
12350.1,64114,12624,4327.45,63051.1,4498,6899.78,323,3.01814
14740.5,65241.6,14807,5395.29,65369.9,5409,9253.43,639.88,3.02029
26234.2,83037.3,20705,14496.1,73833.4,12867,13867.7,1018.64,3.02029
9610.88,62697.5,10046,3450.6,62245.7,3633,9143.38,298.52,3.02136
