,x,y,color,trajectory
2662,2,8.355023764460212,2,380
2663,3,9.535826337275664,2,380
2664,4,9.723726281533896,2,380
2665,5,9.48681386627281,2,380
2666,6,9.478874391830969,2,380
2667,0,9.033693603863576,2,381
2668,1,9.033693603863576,2,381
2669,2,8.763436404077064,2,381
2670,3,9.423145271004918,2,381
2671,4,9.015451999664824,2,381
2672,5,9.283313935032073,2,381
2673,6,9.478874391830969,2,381
2674,0,9.033693603863576,5,382
2675,1,9.066813271835995,5,382
2676,2,9.172511953495263,5,382
2677,3,9.050691315175817,5,382
2678,4,9.022090797490364,5,382
2679,5,7.760386798341092,5,382
2680,6,9.478874391830969,5,382
2681,0,9.033693603863576,3,383
2682,1,9.10300500377378,3,383
2683,2,9.006028104213408,3,383
2684,3,7.951964493771165,3,383
2685,4,9.456366590007375,3,383
2686,5,9.453971781841764,3,383
2687,6,9.478874391830969,3,383
2688,0,9.033693603863576,5,384
2689,1,9.033693603863576,5,384
2690,2,8.836925490454883,5,384
2691,3,8.285514234920884,5,384
2692,4,8.48075831267825,5,384
2693,5,7.219592536430497,5,384
2694,6,9.478874391830969,5,384
2695,0,9.033693603863576,1,385
2696,1,9.061122774912016,1,385
2697,2,9.679824621383077,1,385
2698,3,9.447880858969206,1,385
2699,4,9.48850782340515,1,385
2700,5,9.22163159880928,1,385
2701,6,9.478874391830969,1,385
2702,0,9.033693603863576,1,386
2703,1,9.28113570785928,1,386
2704,2,9.853634495929615,1,386
2705,3,9.875361495946589,1,386
2706,4,9.528533630234266,1,386
2707,5,9.229798352367451,1,386
2708,6,9.478874391830969,1,386
2709,0,9.033693603863576,2,387
2710,1,9.033693603863576,2,387
2711,2,8.846768966808371,2,387
2712,3,9.324686653595494,2,387
2713,4,8.853639873562898,2,387
2714,5,9.344324345278109,2,387
2715,6,9.478874391830969,2,387
2716,0,9.033693603863576,4,388
2717,1,8.889120769392049,4,388
2718,2,8.64900974500726,4,388
2719,3,7.924690675173264,4,388
2720,4,6.948426846439658,4,388
2721,5,9.325436273780676,4,388
2722,6,9.478874391830969,4,388
2723,0,9.033693603863576,5,389
2724,1,9.033693603863576,5,389
2725,2,8.790070194188049,5,389
2726,3,8.71667297910694,5,389
2727,4,7.3845444896176815,5,389
2728,5,7.440828104749012,5,389
2729,6,9.478874391830969,5,389
2730,0,9.033693603863576,4,390
2731,1,9.033693603863576,4,390
2732,2,8.179132586196554,4,390
2733,3,8.133445130538599,4,390
2734,4,8.023142951976132,4,390
2735,5,9.623815946880828,4,390
2736,6,9.478874391830969,4,390
2737,0,9.033693603863576,3,391
2738,1,8.970069858121956,3,391
2739,2,8.946982844998233,3,391
2740,3,7.960783477619661,3,391
2741,4,9.568239658678385,3,391
2742,5,9.581561722121956,3,391
2743,6,9.478874391830969,3,391
2744,0,9.033693603863576,1,392
2745,1,9.071623207646915,1,392
2746,2,9.193584022503163,1,392
2747,3,9.181063331369822,1,392
2748,4,9.554390543729577,1,392
2749,5,9.469109254337791,1,392
2750,6,9.478874391830969,1,392
2751,0,9.033693603863576,5,393
2752,1,8.12840825158325,5,393
2753,2,8.005051232602112,5,393
2754,3,7.356463472254134,5,393
2755,4,6.974091311553522,5,393
2756,5,7.002240965381682,5,393
2757,6,9.478874391830969,5,393
2758,0,9.033693603863576,5,394
2759,1,8.96114701549874,5,394
2760,2,7.655612361370969,5,394
2761,3,7.566903997853377,5,394
2762,4,7.471524080921367,5,394
2763,5,7.120317304789164,5,394
2764,6,9.478874391830969,5,394
2765,0,9.033693603863576,4,395
2766,1,8.918407002241752,4,395
2767,2,8.42406603817219,4,395
2768,3,8.119798015286028,4,395
2769,4,6.885112044124335,4,395
2770,5,9.517928035459263,4,395
2771,6,9.478874391830969,4,395
2772,0,9.033693603863576,5,396
2773,1,9.080900826958027,5,396
2774,2,8.917806086781626,5,396
2775,3,8.256530390936092,5,396
2776,4,7.971513645892681,5,396
2777,5,8.580603523315899,5,396
2778,6,9.478874391830969,5,396
2779,0,9.033693603863576,5,397
2780,1,9.033693603863576,5,397
2781,2,8.764886055333376,5,397
2782,3,8.491998700285619,5,397
2783,4,8.050638412799726,5,397
2784,5,7.723038533171246,5,397
2785,6,9.478874391830969,5,397
2786,0,9.033693603863576,0,398
2787,1,9.556462867887236,0,398
2788,2,9.669408271048304,0,398
2789,3,9.651172292789722,0,398
2790,4,9.618072848394773,0,398
2791,5,9.569440296469326,0,398
2792,6,9.478874391830969,0,398
2793,0,9.033693603863576,0,399
2794,1,9.61793089424903,0,399
2795,2,9.240835684680448,0,399
2796,3,9.378744952017431,0,399
2797,4,8.947941070087005,0,399
2798,5,9.297893309579209,0,399
2799,6,9.478874391830969,0,399
2800,0,9.033693603863576,3,400
2801,1,9.033693603863576,3,400
2802,2,8.855014394809535,3,400
2803,3,8.589974913718153,3,400
2804,4,9.424666934005051,3,400
2805,5,9.137554695794105,3,400
2806,6,9.478874391830969,3,400
2807,0,9.033693603863576,3,401
2808,1,8.12840825158325,3,401
2809,2,7.754518665429849,3,401
2810,3,7.538953465828139,3,401
2811,4,9.36912617658053,3,401
2812,5,9.324176063966236,3,401
2813,6,9.478874391830969,3,401
2814,0,9.033693603863576,2,402
2815,1,9.033693603863576,2,402
2816,2,8.768246687503547,2,402
2817,3,9.573126495139094,2,402
2818,4,9.54132094720647,2,402
2819,5,9.5062854087942,2,402
2820,6,9.478874391830969,2,402
2821,0,9.033693603863576,4,403
2822,1,9.033693603863576,4,403
2823,2,8.768246687503547,4,403
2824,3,8.763720250892385,4,403
2825,4,8.41449501122077,4,403
2826,5,9.137554695794105,4,403
2827,6,9.478874391830969,4,403
2828,0,9.033693603863576,3,404
2829,1,8.150095346987698,3,404
2830,2,8.156048032807997,3,404
2831,3,8.115246103398515,3,404
2832,4,9.46206327278061,3,404
2833,5,9.517928035459263,3,404
2834,6,9.478874391830969,3,404
2835,0,9.033693603863576,2,405
2836,1,9.033693603863576,2,405
2837,2,8.10002046240432,2,405
2838,3,9.372037896064072,2,405
2839,4,9.422174023843048,2,405
2840,5,9.48681386627281,2,405
2841,6,9.478874391830969,2,405
2842,0,9.033693603863576,0,406
2843,1,9.68146263286058,0,406
2844,2,9.508138092035864,0,406
2845,3,9.304147184415957,0,406
2846,4,9.169720578197266,0,406
2847,5,9.48681386627281,0,406
2848,6,9.478874391830969,0,406
2849,0,9.033693603863576,0,407
2850,1,9.61793089424903,0,407
2851,2,9.593882240957887,0,407
2852,3,9.608326391456982,0,407
2853,4,9.658577358695178,0,407
2854,5,9.612320486021131,0,407
2855,6,9.478874391830969,0,407
2856,0,9.033693603863576,5,408
2857,1,9.033693603863576,5,408
2858,2,8.411908198360148,5,408
2859,3,8.073343089875243,5,408
2860,4,7.956376741899521,5,408
2861,5,7.459135545615351,5,408
2862,6,9.478874391830969,5,408
2863,0,9.033693603863576,3,409
2864,1,9.033693603863576,3,409
2865,2,8.640236383158628,3,409
2866,3,7.496700851865973,3,409
2867,4,9.310450303492658,3,409
2868,5,9.581553926489349,3,409
2869,6,9.478874391830969,3,409
2870,0,9.033693603863576,4,410
2871,1,9.033693603863576,4,410
2872,2,8.768246687503547,4,410
2873,3,8.986001726539302,4,410
2874,4,7.551467764413953,4,410
2875,5,9.449919280018875,4,410
2876,6,9.478874391830969,4,410
2877,0,9.033693603863576,5,411
2878,1,9.066813271835995,5,411
2879,2,8.720701466971809,5,411
2880,3,8.334543197058675,5,411
2881,4,8.095258094885638,5,411
2882,5,8.03991844197899,5,411
2883,6,9.478874391830969,5,411
2884,0,9.033693603863576,5,412
2885,1,8.99356388467631,5,412
2886,2,7.65274742657069,5,412
2887,3,7.649885781449844,5,412
2888,4,7.40217105724659,5,412
2889,5,7.522990942338609,5,412
2890,6,9.478874391830969,5,412
2891,0,9.033693603863576,0,413
2892,1,9.36066826926682,0,413
2893,2,9.222312971871546,0,413
2894,3,8.904142758733759,0,413
2895,4,9.444814893161864,0,413
2896,5,9.39776216486355,0,413
2897,6,9.478874391830969,0,413
2898,0,9.033693603863576,3,414
2899,1,9.033693603863576,3,414
2900,2,8.167713363783703,3,414
2901,3,7.868077583817031,3,414
2902,4,9.563422514263545,3,414
2903,5,9.45906585311167,3,414
2904,6,9.478874391830969,3,414
2905,0,9.033693603863576,5,415
2906,1,8.91996324294256,5,415
2907,2,8.179132586196554,5,415
2908,3,8.087250232653359,5,415
2909,4,7.891818903592039,5,415
2910,5,7.933147054847371,5,415
2911,6,9.478874391830969,5,415
2912,0,9.033693603863576,0,416
2913,1,9.643354600884336,0,416
2914,2,9.658412579854083,0,416
2915,3,9.756597224406812,0,416
2916,4,9.523967086908042,0,416
2917,5,9.517928035459263,0,416
2918,6,9.478874391830969,0,416
2919,0,9.033693603863576,3,417
2920,1,9.033693603863576,3,417
2921,2,8.959568849226681,3,417
2922,3,8.55856197884974,3,417
2923,4,9.707425569723808,3,417
2924,5,9.606392374917467,3,417
2925,6,9.478874391830969,3,417
2926,0,9.033693603863576,5,418
2927,1,8.209463258086616,5,418
2928,2,8.169964127496199,5,418
2929,3,7.667421553148672,5,418
2930,4,7.216455498553393,5,418
2931,5,7.050949596580007,5,418
2932,6,9.478874391830969,5,418
2933,0,9.033693603863576,1,419
2934,1,9.128955361214643,1,419
2935,2,9.321965078035593,1,419
2936,3,9.468920143230962,1,419
2937,4,9.41319933357329,1,419
2938,5,9.22163159880928,1,419
2939,6,9.478874391830969,1,419
2940,0,9.033693603863576,4,420
2941,1,9.066813271835995,4,420
2942,2,9.049974327895113,4,420
2943,3,8.44688798423291,4,420
2944,4,7.703920355805217,4,420
2945,5,9.581553926489349,4,420
2946,6,9.478874391830969,4,420
2947,0,9.033693603863576,3,421
2948,1,9.033693603863576,3,421
2949,2,8.16345625294183,3,421
2950,3,8.025221710439041,3,421
2951,4,9.720070306744368,3,421
2952,5,9.581553926489349,3,421
2953,6,9.478874391830969,3,421
2954,0,9.033693603863576,2,422
2955,1,9.033693603863576,2,422
2956,2,8.790070194188049,2,422
2957,3,9.023172420545956,2,422
2958,4,9.503523632464644,2,422
2959,5,9.477181125956838,2,422
2960,6,9.478874391830969,2,422
2961,0,9.033693603863576,4,423
2962,1,9.033693603863576,4,423
2963,2,8.790070194188049,4,423
2964,3,8.120946486202397,4,423
2965,4,7.563962388279536,4,423
2966,5,9.38183311197406,4,423
2967,6,9.478874391830969,4,423
2968,0,9.033693603863576,4,424
2969,1,9.044413687119954,4,424
2970,2,8.543898979395466,4,424
2971,3,8.114223186162,4,424
2972,4,7.484778232918049,4,424
2973,5,9.581553926489349,4,424
2974,6,9.478874391830969,4,424
2975,0,9.033693603863576,5,425
2976,1,9.033693603863576,5,425
2977,2,8.805342947292127,5,425
2978,3,7.49082158031879,5,425
2979,4,7.713076772007327,5,425
2980,5,7.218187821254779,5,425
2981,6,9.478874391830969,5,425
2982,0,9.033693603863576,5,426
2983,1,9.033693603863576,5,426
2984,2,8.231273899007276,5,426
2985,3,7.75724297672371,5,426
2986,4,7.114471427267585,5,426
2987,5,7.001987132397297,5,426
2988,6,9.478874391830969,5,426
2989,0,9.033693603863576,0,427
2990,1,9.368173916858764,0,427
2991,2,9.19089858805568,0,427
2992,3,9.236914396515704,0,427
2993,4,8.961294507310305,0,427
2994,5,9.48681386627281,0,427
2995,6,9.478874391830969,0,427
2996,0,9.033693603863576,0,428
2997,1,9.558504229468369,0,428
2998,2,9.510210145906514,0,428
2999,3,9.561084095648525,0,428
3000,4,9.569449362411822,0,428
3001,5,9.313734489842927,0,428
3002,6,9.478874391830969,0,428
3003,0,9.033693603863576,3,429
3004,1,9.10300500377378,3,429
3005,2,8.874352048013986,3,429
3006,3,8.654727246595918,3,429
3007,4,9.026996783525826,3,429
3008,5,9.119510516420467,3,429
3009,6,9.478874391830969,3,429
3010,0,9.033693603863576,3,430
3011,1,9.033693603863576,3,430
3012,2,8.46003524570378,3,430
3013,3,8.108095759245444,3,430
3014,4,9.04430043106296,3,430
3015,5,9.48681386627281,3,430
3016,6,9.478874391830969,3,430
3017,0,9.033693603863576,5,431
3018,1,9.033693603863576,5,431
3019,2,9.15143322877683,5,431
3020,3,8.881866994291876,5,431
3021,4,8.319636198478099,5,431
3022,5,7.532661841971472,5,431
3023,6,9.478874391830969,5,431
3024,0,9.033693603863576,4,432
3025,1,9.190515878826016,4,432
3026,2,8.068385489923449,4,432
3027,3,7.505518836409806,4,432
3028,4,7.558341805371449,4,432
3029,5,9.48681386627281,4,432
3030,6,9.478874391830969,4,432
3031,0,9.033693603863576,1,433
3032,1,9.033693603863576,1,433
3033,2,9.40655994821438,1,433
3034,3,9.40996391972561,1,433
3035,4,9.4944053881234,1,433
3036,5,9.377204060363136,1,433
3037,6,9.478874391830969,1,433
3038,0,9.033693603863576,3,434
3039,1,9.033693603863576,3,434
3040,2,7.8756485885542675,3,434
3041,3,7.340277436001311,3,434
3042,4,9.079092032470877,3,434
3043,5,9.517928035459263,3,434
3044,6,9.478874391830969,3,434
3045,0,9.033693603863576,0,435
3046,1,9.464776158760849,0,435
3047,2,9.438894054873357,0,435
3048,3,9.220158618075851,0,435
3049,4,9.406392514932625,0,435
3050,5,9.371742757796602,0,435
3051,6,9.478874391830969,0,435
3052,0,9.033693603863576,5,436
3053,1,8.936548663350466,5,436
3054,2,8.956035565770094,5,436
3055,3,7.554474580499577,5,436
3056,4,7.074280774647536,5,436
3057,5,7.239770402162262,5,436
3058,6,9.478874391830969,5,436
3059,0,9.033693603863576,3,437
3060,1,9.033693603863576,3,437
3061,2,8.805342947292127,3,437
3062,3,8.694300383995134,3,437
3063,4,9.46638363435726,3,437
3064,5,9.5932455196127,3,437
3065,6,9.478874391830969,3,437
3066,0,9.033693603863576,1,438
3067,1,8.96114701549874,1,438
3068,2,9.172114145769688,1,438
3069,3,9.790654666057035,1,438
3070,4,9.719510501717233,1,438
3071,5,9.713424516808798,1,438
3072,6,9.478874391830969,1,438
3073,0,9.033693603863576,3,439
3074,1,9.033693603863576,3,439
3075,2,8.978927771634241,3,439
3076,3,8.722677989255976,3,439
3077,4,9.338990291882302,3,439
3078,5,9.378358286512686,3,439
3079,6,9.478874391830969,3,439
3080,0,9.033693603863576,1,440
3081,1,9.10300500377378,1,440
3082,2,9.522756157370347,1,440
3083,3,9.630022463556855,1,440
3084,4,9.659604415169012,1,440
3085,5,9.174829998603848,1,440
3086,6,9.478874391830969,1,440
3087,0,9.033693603863576,4,441
3088,1,8.970069858121956,4,441
3089,2,8.25629557855134,4,441
3090,3,7.72367168204753,4,441
3091,4,7.49297659862922,4,441
3092,5,9.063350731571314,4,441
3093,6,9.478874391830969,4,441
3094,0,9.033693603863576,5,442
3095,1,9.038976201172808,5,442
3096,2,8.840459415431615,5,442
3097,3,8.049237135598432,5,442
3098,4,7.94541169715939,5,442
3099,5,7.888116364954079,5,442
3100,6,9.478874391830969,5,442
3101,0,9.033693603863576,2,443
3102,1,9.082076115978332,2,443
3103,2,9.110820403910642,2,443
3104,3,9.583974282329576,2,443
3105,4,9.803051818510484,2,443
3106,5,9.692244477512329,2,443
3107,6,9.478874391830969,2,443
3108,0,9.033693603863576,4,444
3109,1,8.970069858121956,4,444
3110,2,8.25629557855134,4,444
3111,3,8.101109920125982,4,444
3112,4,7.814208129262965,4,444
3113,5,9.503931323064196,4,444
3114,6,9.478874391830969,4,444
3115,0,9.033693603863576,5,445
3116,1,9.033693603863576,5,445
3117,2,8.167713363783703,5,445
3118,3,7.869854277409458,5,445
3119,4,7.039992836293888,5,445
3120,5,7.001987132397297,5,445
3121,6,9.478874391830969,5,445
3122,0,9.033693603863576,4,446
3123,1,8.676788334358214,4,446
3124,2,8.334928944784698,4,446
3125,3,7.766949902622518,4,446
3126,4,7.248702154882341,4,446
3127,5,9.327524837420643,4,446
3128,6,9.478874391830969,4,446
3129,0,9.033693603863576,0,447
3130,1,9.45187382863775,0,447
3131,2,9.435535274434374,0,447
3132,3,9.553612533099548,0,447
3133,4,9.492626386456644,0,447
3134,5,9.449919280018875,0,447
3135,6,9.478874391830969,0,447
3136,0,9.033693603863576,4,448
3137,1,9.033693603863576,4,448
3138,2,8.768246687503547,4,448
3139,3,7.477199451780531,4,448
3140,4,7.226812758754707,4,448
3141,5,9.517928035459263,4,448
3142,6,9.478874391830969,4,448
3143,0,9.033693603863576,0,449
3144,1,9.32781788432523,0,449
3145,2,8.98592011531945,0,449
3146,3,9.625140554831502,0,449
3147,4,9.504150368641897,0,449
3148,5,9.581561722121956,0,449
3149,6,9.478874391830969,0,449
3150,0,9.033693603863576,4,450
3151,1,9.033693603863576,4,450
3152,2,9.170276789965008,4,450
3153,3,8.461422520688862,4,450
3154,4,8.617048969023605,4,450
3155,5,9.48681386627281,4,450
3156,6,9.478874391830969,4,450
3157,0,9.033693603863576,5,451
3158,1,9.033693603863576,5,451
3159,2,8.92597581202215,5,451
3160,3,7.660507845736238,5,451
3161,4,7.884306314336083,5,451
3162,5,7.235573573931141,5,451
3163,6,9.478874391830969,5,451
3164,0,9.033693603863576,3,452
3165,1,8.7951824994673,3,452
3166,2,8.154858377655625,3,452
3167,3,7.873941520450047,3,452
3168,4,9.621403158556594,3,452
3169,5,9.48681386627281,3,452
3170,6,9.478874391830969,3,452
3171,0,9.033693603863576,2,453
3172,1,9.033693603863576,2,453
3173,2,8.46003524570378,2,453
3174,3,9.58166688039382,2,453
3175,4,9.424666934005051,2,453
3176,5,9.372166043438291,2,453
3177,6,9.478874391830969,2,453
3178,0,9.033693603863576,0,454
3179,1,9.550971337488336,0,454
3180,2,9.553028589982986,0,454
3181,3,9.47491550097515,0,454
3182,4,8.99118722653342,0,454
3183,5,9.137554695794105,0,454
3184,6,9.478874391830969,0,454
3185,0,9.033693603863576,4,455
3186,1,9.033693603863576,4,455
3187,2,8.874352048013986,4,455
3188,3,8.851088034689289,4,455
3189,4,7.858547944018956,4,455
3190,5,9.5772699438074,4,455
3191,6,9.478874391830969,4,455
3192,0,9.033693603863576,2,456
3193,1,8.99356388467631,2,456
3194,2,8.742815697480559,2,456
3195,3,9.464816496287137,2,456
3196,4,9.079092032470877,2,456
3197,5,9.22163159880928,2,456
3198,6,9.478874391830969,2,456
3199,0,9.033693603863576,2,457
3200,1,9.129160262711936,2,457
3201,2,8.329774808639934,2,457
3202,3,9.629725342827356,2,457
3203,4,9.394540265539671,2,457
3204,5,9.283313935032073,2,457
3205,6,9.478874391830969,2,457
3206,0,9.033693603863576,1,458
3207,1,9.033693603863576,1,458
3208,2,9.792714736164768,1,458
3209,3,9.62658496116471,1,458
3210,4,9.843574157774771,1,458
3211,5,9.653150208794765,1,458
3212,6,9.478874391830969,1,458
3213,0,9.033693603863576,5,459
3214,1,8.284832033941258,5,459
3215,2,7.756321338680376,5,459
3216,3,7.200619836369825,5,459
3217,4,7.255688908634029,5,459
3218,5,6.441992501908111,5,459
3219,6,9.478874391830969,5,459
3220,0,9.033693603863576,4,460
3221,1,9.033693603863576,4,460
3222,2,8.46003524570378,4,460
3223,3,7.177930765936002,4,460
3224,4,6.951383459371553,4,460
3225,5,9.372166043438291,4,460
3226,6,9.478874391830969,4,460
3227,0,9.033693603863576,4,461
3228,1,8.146446706734475,4,461
3229,2,7.271737335539998,4,461
3230,3,6.991934970749039,4,461
3231,4,7.459191587727827,4,461
3232,5,9.503931323064196,4,461
3233,6,9.478874391830969,4,461
3234,0,9.033693603863576,4,462
3235,1,9.200698571939917,4,462
3236,2,8.864653599019364,4,462
3237,3,8.14966463109944,4,462
3238,4,8.015871214955634,4,462
3239,5,9.346405044072483,4,462
3240,6,9.478874391830969,4,462
3241,0,9.033693603863576,5,463
3242,1,8.99356388467631,5,463
3243,2,8.742955941330253,5,463
3244,3,8.587458576017534,5,463
3245,4,7.744455074516363,5,463
3246,5,6.9116448312784895,5,463
3247,6,9.478874391830969,5,463
3248,0,9.033693603863576,2,464
3249,1,9.195978195174527,2,464
3250,2,8.578668980448166,2,464
3251,3,9.265289542563163,2,464
3252,4,9.352471557918271,2,464
3253,5,9.581553926489349,2,464
3254,6,9.478874391830969,2,464
3255,0,9.033693603863576,2,465
3256,1,8.970069858121956,2,465
3257,2,7.530507617644577,2,465
3258,3,9.02496188468456,2,465
3259,4,9.084487404172968,2,465
3260,5,9.063350731571314,2,465
3261,6,9.478874391830969,2,465
3262,0,9.033693603863576,1,466
3263,1,9.033693603863576,1,466
3264,2,9.290122353508654,1,466
3265,3,9.005615477423664,1,466
3266,4,9.049631209301948,1,466
3267,5,9.446438112112729,1,466
3268,6,9.478874391830969,1,466
3269,0,9.033693603863576,3,467
3270,1,9.033693603863576,3,467
3271,2,8.142919172092656,3,467
3272,3,8.568421028025043,3,467
3273,4,9.169720578197266,3,467
3274,5,9.48681386627281,3,467
3275,6,9.478874391830969,3,467
3276,0,9.033693603863576,3,468
3277,1,8.146446706734475,3,468
3278,2,7.687519967353872,3,468
3279,3,7.757740613573701,3,468
3280,4,9.746504252908442,3,468
3281,5,9.517928035459263,3,468
3282,6,9.478874391830969,3,468
3283,0,9.033693603863576,2,469
3284,1,8.875364418529266,2,469
3285,2,8.666287552043455,2,469
3286,3,9.475174908088952,2,469
3287,4,8.959344085557285,2,469
3288,5,9.517928035459263,2,469
3289,6,9.478874391830969,2,469
3290,0,9.033693603863576,3,470
3291,1,9.033693603863576,3,470
3292,2,8.46003524570378,3,470
3293,3,7.80728926716568,3,470
3294,4,9.442685428035915,3,470
3295,5,9.254543317008006,3,470
3296,6,9.478874391830969,3,470
3297,0,9.033693603863576,0,471
3298,1,9.609733618265428,0,471
